pv_bus,penetration,scenario_count,feasible_scenario_count,all_scenarios_feasible,mean_P_loss,max_P_loss,min_Vmin,max_Vmax,max_Vdev,mean_P_grid,max_voltage_violation
16,0.65,3,0,0,0.240295349283369,0.273314427474232,0.932490450250214,1.0621444459825,0.0675095497497858,1.54054534928321,0.0175095497497859
15,0.75,3,0,0,0.27018093849157,0.297167277900777,0.937222365817659,1.0695849582293,0.0695849582293022,1.19893093849157,0.0195849582293
14,0.8,3,0,0,0.276483362674221,0.300540141521659,0.939796189812933,1.06966478156493,0.0696647815649321,1.01948336267422,0.01966478156493
16,0.6,3,0,0,0.216949395977622,0.252964455595062,0.930298031803848,1.05359003419768,0.0697019681961524,1.70294939597757,0.019701968196152
17,0.6,3,0,0,0.248274285223013,0.285459138887903,0.929473617435739,1.06556213919636,0.0705263825642608,1.73427428522321,0.020526382564261
16,0.7,3,0,0,0.266374243299166,0.296557094433427,0.934625741337665,1.07053035811274,0.0705303581127419,1.3808742432991,0.0205303581127401
17,0.55,3,0,0,0.223229063401901,0.263354350171365,0.927343776597213,1.05605147402694,0.0726562234027873,1.89497906340193,0.0226562234027869
18,0.6,3,0,0,0.265656395446175,0.303590844905527,0.929098352772904,1.07291890949392,0.0729189094939224,1.75165639544607,0.0229189094939199
18,0.55,3,0,0,0.238232463976951,0.278997356415473,0.927019821338875,1.06292879966673,0.0729801786611253,1.90998246397688,0.022980178661125
17,0.65,3,0,0,0.276406954950098,0.310834270198854,0.931537063530038,1.07485219172377,0.0748521917237706,1.57665695495003,0.0248521917237698
18,0.5,3,0,0,0.214155960112453,0.257953132832054,0.924869053259572,1.05268337237384,0.0751309467404282,2.07165596011274,0.0251309467404279
15,0.8,3,0,0,0.298430043449561,0.322759471386441,0.939313132804979,1.07716834045142,0.0771683404514161,1.04143004344953,0.02716834045142
16,0.75,3,0,0,0.295073829684372,0.322568950602928,0.936706486440005,1.07875554506802,0.0787555450680217,1.22382382968425,0.0287555450680199
18,0.65,3,0,0,0.296269169762012,0.331558894542673,0.931108390469922,1.08266769109743,0.0826676910974278,1.59651916976173,0.03266769109743
17,0.7,3,0,0,0.307491434836058,0.339330424289862,0.933537319294806,1.08393287013541,0.0839328701354087,1.42199143483566,0.03393287013541
5,0.55,3,0,0,0.141233106540825,0.208130292029307,0.913214058126895,1,0.0867859418731048,1.81298310198097,0.0367859418731049
16,0.8,3,0,0,0.326290805304667,0.351236632116773,0.93873505499292,1.08682717929826,0.086827179298264,1.06929080530439,0.03682717929826
14,0.25,3,0,0,0.137972588582169,0.20132284164121,0.913146221953298,1,0.0868537780467024,2.92422258515112,0.036853778046702
13,0.25,3,0,0,0.137458589294198,0.201381178679236,0.91314480105433,1,0.0868551989456702,2.92370858599327,0.0368551989456699
15,0.25,3,0,0,0.139490020561343,0.202506305324642,0.913120590768541,1,0.086879409231459,2.92574001691766,0.0368794092314589
12,0.25,3,0,0,0.137370073413237,0.203172588816469,0.91310728459572,1,0.0868927154042796,2.92362007019648,0.03689271540428
11,0.25,3,0,0,0.137664988710051,0.204023700606524,0.913092482096957,1,0.0869075179030426,2.92391498546664,0.0369075179030429
10,0.25,3,0,0,0.137942785947932,0.204626991248257,0.91308201827554,1,0.0869179817244596,2.92419278268085,0.0369179817244599
16,0.25,3,0,0,0.141968928068074,0.204736017986818,0.913075090344865,1,0.086924909655135,2.92821892412632,0.036924909655135
9,0.25,3,0,0,0.140383066121406,0.209104173986297,0.912991244642566,1,0.0870087553574336,2.92663306257121,0.037008755357434
17,0.25,3,0,0,0.147437669484234,0.210106766753284,0.912940893827481,1,0.0870591061725186,2.93368766429419,0.037059106172519
8,0.25,3,0,0,0.143761418572647,0.214763295873152,0.912876109417022,1,0.087123890582978,2.93001141446979,0.0371238905829779
18,0.25,3,0,0,0.150942095172703,0.213694561922505,0.912866292548602,1,0.0871337074513978,2.93719208937489,0.037133707451398
7,0.3,3,0,0,0.139402409993872,0.209005219879334,0.912853587174042,1,0.0871464128259578,2.73990240628952,0.037146412825958
4,0.75,3,0,0,0.147806274795426,0.213951235305412,0.912586629201374,1,0.0874133707986255,1.0765562697812,0.0374133707986259
30,0.3,3,0,0,0.129846883052979,0.191784508331903,0.911715401079575,1,0.0882845989204252,2.73034686325048,0.0382845989204249
31,0.3,3,0,0,0.131993688413892,0.192672553628045,0.911695468665341,1,0.0883045313346591,2.73249366677817,0.0383045313346589
29,0.3,3,0,0,0.13046951827879,0.193517899952628,0.911682820155459,1,0.0883171798445415,2.73096949893708,0.038317179844541
32,0.3,3,0,0,0.133486182447977,0.193993658166166,0.911664096512584,1,0.0883359034874163,2.73398615930281,0.038335903487416
33,0.3,3,0,0,0.136425700851784,0.197115135022348,0.911581576422826,1,0.0884184235771743,2.73692567367239,0.038418423577174
28,0.3,3,0,0,0.133259258262286,0.19862673960287,0.911572710892072,1,0.0884272891079275,2.73375923772572,0.0384272891079279
5,0.5,3,0,0,0.144311927560707,0.213319407124213,0.911489216202689,1,0.088510783797311,2.00181192240289,0.038510783797311
27,0.3,3,0,0,0.138284014815291,0.207088130898782,0.911389644325669,1,0.0886103556743306,2.73878398918469,0.0386103556743309
4,0.7,3,0,0,0.148894844611025,0.216636481266488,0.911362207907311,1,0.0886377920926892,1.26339483915928,0.0386377920926889
26,0.3,3,0,0,0.139938638720325,0.209729333410788,0.911339740612602,1,0.0886602593873982,2.74043863467474,0.0386602593873979
6,0.3,3,0,0,0.141334477862083,0.211884878948951,0.911299057967273,1,0.0887009420327268,2.74183447355265,0.038700942032727
14,0.2,3,0,0,0.144123850031809,0.212382655091909,0.91032389398651,1,0.0896761060134895,3.11612384607372,0.0396761060134899
15,0.2,3,0,0,0.144769566191798,0.212706383476946,0.910316889313878,1,0.0896831106861216,3.11676956209444,0.039683110686122
13,0.2,3,0,0,0.144281686863689,0.213061783254527,0.910307100981827,1,0.0896928990181731,3.11628168293263,0.039692899018173
16,0.2,3,0,0,0.146073512110677,0.2137503465263,0.9102955798637,1,0.0897044201363004,3.11807350779702,0.0397044201362999
12,0.2,3,0,0,0.145743469329017,0.216185574109727,0.91024180526835,1,0.0897581947316497,3.11774346528959,0.03975819473165
11,0.2,3,0,0,0.146367699432138,0.217291474988323,0.910222599097963,1,0.089777400902037,3.11836769532998,0.039777400902037
17,0.2,3,0,0,0.1492880845103,0.216780149874426,0.910220095009743,1,0.0897799049902569,3.12128807930359,0.039779904990257
10,0.2,3,0,0,0.146796592553639,0.218000424798828,0.910210301657647,1,0.0897896983423533,3.11879658840733,0.0397896983423529
18,0.2,3,0,0,0.151500299115475,0.219014264128263,0.910173606207121,1,0.0898263937928795,3.12350029349185,0.039826393792879
4,0.65,3,0,0,0.150406963448443,0.219757713763238,0.910134308323394,1,0.0898656916766055,1.4506569575183,0.0398656916766059
9,0.2,3,0,0,0.149886220865233,0.222830761733606,0.910112339965985,1,0.0898876600340149,3.12188621625031,0.039887660034015
8,0.2,3,0,0,0.153712879351092,0.228582337765506,0.909995284665129,1,0.0900047153348712,3.12571287398015,0.0400047153348709
7,0.25,3,0,0,0.148054633033377,0.221100876053685,0.909757385874164,1,0.0902426141258365,2.93430462830173,0.040242614125836
5,0.45,3,0,0,0.148005968402287,0.219147233412241,0.909757372703511,1,0.0902426272964887,2.19125596256475,0.040242627296489
4,0.6,3,0,0,0.152345534363601,0.223317991906293,0.908902903276699,1,0.0910970967233011,1.63834552791116,0.041097096723301
31,0.25,3,0,0,0.137040495657972,0.2021850758728,0.908893184471682,1,0.0911068155283182,2.92329047084801,0.041106815528318
30,0.25,3,0,0,0.136505654333888,0.202826892668493,0.908878775416821,1,0.0911212245831793,2.92275563028189,0.0411212245831789
32,0.25,3,0,0,0.137903226188553,0.20286835913987,0.908876979767102,1,0.091123020232898,2.92415320022788,0.0411230202328979
29,0.25,3,0,0,0.137693005935042,0.205007087916528,0.908837781207116,1,0.0911622187928836,2.92394298217299,0.041162218792884
33,0.25,3,0,0,0.13995761351952,0.205041676361127,0.908819664910896,1,0.0911803350891041,2.92620758406561,0.0411803350891039
28,0.25,3,0,0,0.14112962251771,0.210492788156577,0.908719524396109,1,0.0912804756038913,2.92737959679859,0.0412804756038909
27,0.25,3,0,0,0.146764891768808,0.219126366270593,0.908532709511609,1,0.091467290488391,2.93301488695695,0.0414672904883909
26,0.25,3,0,0,0.148520215234974,0.221733408524909,0.908483495432383,1,0.0915165045676166,2.93477021008433,0.0415165045676169
6,0.25,3,0,0,0.149952421492634,0.223819132255251,0.908444151948515,1,0.0915558480514846,2.93620241604932,0.0415558480514849
5,0.4,3,0,0,0.152321317147497,0.225620282196932,0.90801844895745,1,0.09198155104255,2.38132131053732,0.04198155104255
18,0.7,3,0,0,0.329927502145972,0.362744141345313,0.933053307012223,1.09218782883117,0.0921878288311737,1.44442750214485,0.0421878288311699
4,0.55,3,0,0,0.154713495495103,0.22732041263354,0.907667965242408,1,0.0923320347575918,1.82646348847195,0.042332034757592
15,0.15,3,0,0,0.154168497670251,0.227367970776932,0.907423087807461,1,0.0925769121925388,3.31191849276896,0.042576912192539
16,0.15,3,0,0,0.154591469742063,0.22754381120283,0.907419505452172,1,0.0925804945478284,3.31234146470697,0.042580494547828
14,0.15,3,0,0,0.154145882656901,0.227633451536342,0.907417339123225,1,0.0925826608767751,3.31189587780813,0.042582660876775
13,0.15,3,0,0,0.154724213900877,0.228656018380195,0.907392105474444,1,0.0926078945255556,3.31247420894404,0.0426078945255559
17,0.15,3,0,0,0.156049311118348,0.228770825389749,0.907389029708653,1,0.0926109702913472,3.3137993054901,0.042610970291347
18,0.15,3,0,0,0.157218319058529,0.229916541011451,0.907365170534624,1,0.0926348294653763,3.31496831313728,0.042634829465376
12,0.15,3,0,0,0.157048529283207,0.232357874646546,0.907314780275897,1,0.0926852197241035,3.31479852395773,0.042685219724103
11,0.15,3,0,0,0.157825139889586,0.233525797839268,0.907294482468726,1,0.0927055175312737,3.31557513445574,0.0427055175312739
10,0.15,3,0,0,0.158310505645335,0.234237232863245,0.907282126569356,1,0.0927178734306436,3.31606050014187,0.0427178734306439
9,0.15,3,0,0,0.161523101040223,0.238845126210789,0.907188643137925,1,0.0928113568620746,3.31927309485679,0.0428113568620749
17,0.75,3,0,0,0.341404310209569,0.370812125781839,0.935477293056251,1.09281443433154,0.0928144343315387,1.27015431020823,0.04281443433154
7,0.2,3,0,0,0.15791885411518,0.234485487316721,0.906633128883948,1,0.0933668711160517,3.1299188480214,0.043366871116052
4,0.5,3,0,0,0.157513820664056,0.231768111372122,0.906429466337442,1,0.0935705336625575,2.01501381301767,0.0435705336625579
8,0.15,3,0,0,0.165268612054702,0.244114102366324,0.906330005894482,1,0.0936699941055177,3.32301860492293,0.043669994105518
5,0.35,3,0,0,0.157264168237302,0.232745181874281,0.906272364821153,1,0.0937276351788467,2.57201416074935,0.0437276351788469
3,0.8,3,0,0,0.161207478369442,0.233913412811969,0.906161266899747,1,0.0938387331002531,0.904207470373234,0.043838733100253
23,0.8,3,0,0,0.170377138744322,0.239933658288987,0.906128802742775,1.00301016093514,0.0938711972572251,0.913377130525152,0.043871197257225
24,0.8,3,0,0,0.191399491232783,0.255703909725663,0.906040372120281,1.01400049217217,0.0939596278797187,0.934399482387106,0.043959627879719
31,0.2,3,0,0,0.145064681685082,0.214911982549235,0.906026497105747,1,0.0939735028942533,3.11706465233063,0.0439735028942529
32,0.2,3,0,0,0.145430791497861,0.215102246899836,0.906021991119636,1,0.093978008880364,3.11743076142714,0.043978008880364
30,0.2,3,0,0,0.14569810069807,0.216598169573314,0.905988677096003,1,0.0940113229039972,3.11769809592562,0.044011322903997
33,0.2,3,0,0,0.146737833967372,0.216475408318236,0.90598587116417,1,0.0940141288358303,3.11873780101204,0.04401412883583
29,0.2,3,0,0,0.147209889312625,0.218962199997711,0.905944192879177,1,0.0940558071208231,3.11920985942531,0.0440558071208229
25,0.8,3,0,0,0.2249919367446,0.287418328665901,0.905862993169908,1.02694783361496,0.0941370068300916,0.967991926146019,0.0441370068300919
28,0.2,3,0,0,0.150887670028496,0.224378686604506,0.905827413562831,1,0.0941725864371692,3.12288766495385,0.0441725864371689
27,0.2,3,0,0,0.156593465939838,0.232596282205468,0.905649598742905,1,0.0943504012570952,3.12859345973171,0.044350401257095
26,0.2,3,0,0,0.158306895084792,0.235015731438187,0.905603948320646,1,0.0943960516793541,3.13030688850546,0.044396051679354
6,0.2,3,0,0,0.159673025098691,0.236921636505496,0.905568007533878,1,0.0944319924661222,3.13167301820774,0.044431992466122
3,0.75,3,0,0,0.162270190555875,0.236106547059897,0.905401567716849,1,0.0945984322831512,1.09102018214628,0.044598432283151
23,0.75,3,0,0,0.16940786709663,0.240255037535198,0.905379202782766,1.00182705565425,0.0946207972172342,1.09815785850733,0.044620797217234
24,0.75,3,0,0,0.186348818169262,0.252179466522763,0.905312333428962,1.01186211448376,0.0946876665710376,1.11509880907334,0.044687666571038
4,0.45,3,0,0,0.160749519987171,0.23666426271543,0.905187378313947,1,0.0948126216860529,2.20399951165992,0.0448126216860529
25,0.75,3,0,0,0.215380866120765,0.279370630954187,0.905160242878608,1.02392839863577,0.0948397571213917,1.14413085572068,0.044839757121392
3,0.7,3,0,0,0.163592422848594,0.238564689583756,0.904640533798986,1,0.0953594662010137,1.27809241400352,0.0453594662010139
23,0.7,3,0,0,0.168882313126251,0.241030091948214,0.90462725177645,1.00064069207281,0.0953727482235501,1.28338230414262,0.04537274822355
24,0.7,3,0,0,0.18207643547107,0.249453891280869,0.904580010278235,1.00971270932214,0.0954199897217647,1.29657642608767,0.045419989721765
5,0.3,3,0,0,0.162840825107001,0.240528680919726,0.904519038641247,1,0.0954809613587529,2.76334081662128,0.0454809613587529
25,0.7,3,0,0,0.206829628611387,0.272411688925931,0.904451589984592,1.02088692973197,0.0955484100154076,1.3213296182362,0.045548410015408
16,0.1,3,0,0,0.167835469170436,0.24647463844007,0.904439375870496,1,0.0955606241295036,3.51133546274146,0.0455606241295039
17,0.1,3,0,0,0.168107205553072,0.246520730695515,0.904438232574531,1,0.0955617674254692,3.51160719886119,0.0455617674254689
15,0.1,3,0,0,0.167958371792209,0.246802420937955,0.904432664341968,1,0.0955673356580315,3.51145836538753,0.0455673356580319
18,0.1,3,0,0,0.168523032356802,0.246889420803827,0.904430548564339,1,0.0955694514356614,3.51202302548008,0.0455694514356609
14,0.1,3,0,0,0.168278031775227,0.247349572284024,0.904420827983178,1,0.0955791720168224,3.51177802530221,0.0455791720168219
13,0.1,3,0,0,0.168995279380608,0.248402950582751,0.904394902042085,1,0.0956050979579153,3.51249527262145,0.045605097957915
12,0.1,3,0,0,0.171421609717172,0.25184455752267,0.904323043414197,1,0.0956769565858026,3.51492160226798,0.045676956585803
11,0.1,3,0,0,0.172157498633549,0.252863255739935,0.904305311655128,1,0.095694688344872,3.51565749102766,0.045694688344872
10,0.1,3,0,0,0.172596512931099,0.253464622850862,0.904294848675814,1,0.0957051513241856,3.51609650523083,0.045705151324186
9,0.1,3,0,0,0.175365605572343,0.257228463061265,0.904218459191709,1,0.0957815408082909,3.5188655970156,0.045781540808291
4,0.4,3,0,0,0.164423640503515,0.24201208111552,0.903941672552624,1,0.0960583274473764,2.39342363143322,0.0460583274473759
3,0.65,3,0,0,0.165175264217278,0.241288971950128,0.90387815873325,1,0.0961218412667501,1.46542525491299,0.04612184126675
23,0.65,3,0,0,0.168803664655248,0.242262134073937,0.903872931182647,1,0.0961270688173533,1.46905365525214,0.046127068817353
24,0.65,3,0,0,0.178592226431738,0.247537518889243,0.903843344410483,1.00755212526439,0.0961566555895175,1.47884221672437,0.046156655589517
25,0.65,3,0,0,0.199356680017132,0.266560819806978,0.903736925641571,1.01782300595649,0.0962630743584293,1.49960666954248,0.0462630743584289
7,0.15,3,0,0,0.169018530167252,0.249185308373667,0.903480169833189,1,0.0965198301668109,3.32676852225603,0.0465198301668109
23,0.6,3,0,0,0.169175150507028,0.243954519696026,0.903116222213833,1,0.0968837777861665,1.65517514065764,0.0468837777861669
3,0.6,3,0,0,0.167019811671892,0.244280534226205,0.903114436055864,1,0.0968855639441361,1.65301980188398,0.046885563944136
24,0.6,3,0,0,0.175906306825459,0.24644093136974,0.903102276170968,1.00538020734465,0.0968977238290317,1.66190629675848,0.0468977238290319
32,0.15,3,0,0,0.15622367812771,0.230872316037433,0.903095378677624,1,0.096904621322376,3.31397364176307,0.0469046213223759
31,0.15,3,0,0,0.156208152623755,0.231015457322098,0.903091993213308,1,0.0969080067866924,3.31395811644123,0.0469080067866919
33,0.15,3,0,0,0.156934600532151,0.231608568697512,0.903076064869525,1,0.0969239351304753,3.31468456201624,0.046923935130475
30,0.15,3,0,0,0.157526783151515,0.233215088685756,0.903042696645502,1,0.0969573033544977,3.31527677694822,0.046957303354498
25,0.6,3,0,0,0.192981084798127,0.261837988371713,0.90301613735501,1.01473619254957,0.0969838626449901,1.67898107413133,0.04698386264499
29,0.15,3,0,0,0.159104017785977,0.23547849278431,0.903000057624275,1,0.096999942375725,3.31685401159319,0.0469999423757249
28,0.15,3,0,0,0.162590027519284,0.240348200480759,0.902895068439969,1,0.0971049315600314,3.32034002078084,0.0471049315600309
5,0.25,3,0,0,0.169057702906375,0.248977650974193,0.902758387214458,1,0.0972416127855416,2.95530769328688,0.047241612785542
27,0.15,3,0,0,0.167798553565377,0.247529958448807,0.902739671965857,1,0.0972603280341433,3.32554854551432,0.0472603280341429
26,0.15,3,0,0,0.169321739615783,0.249601921853872,0.902700588049819,1,0.0972994119501808,3.32707173118384,0.0472994119501809
4,0.35,3,0,0,0.168539266815288,0.247814821591415,0.902692320055911,1,0.0973076799440886,2.58328925693386,0.0473076799440889
6,0.15,3,0,0,0.170515622363566,0.251213843747158,0.902670194926633,1,0.0973298050733667,3.32826561362092,0.0473298050733669
23,0.55,3,0,0,0.170000041251491,0.246110648633197,0.902357105831553,1,0.0976428941684467,1.84175003092766,0.0476428941684469
24,0.55,3,0,0,0.174029032661317,0.246174966255888,0.902356744460386,1.00319679693714,0.0976432555396142,1.84577902219786,0.0476432555396139
3,0.55,3,0,0,0.169127170346499,0.247540525069982,0.902349359251625,1,0.0976506407483753,1.84087716004892,0.047650640748375
25,0.55,3,0,0,0.18772254460193,0.258263837795542,0.902289108808267,1.01162604029695,0.0977108911917334,1.85947253366928,0.047710891191733
8,0.1,3,0,0,0.178469313210318,0.26140428566766,0.902215109801377,1,0.0977848901986228,3.52196930360956,0.047784890198623
24,0.5,3,0,0,0.172971008274557,0.246750725342108,0.901606686685318,1.00100173163418,0.0983933133146819,2.03047099737716,0.048393313314682
23,0.5,3,0,0,0.171281649967703,0.248733965555541,0.901595562741721,1,0.0984044372582785,2.0287816391388,0.0484044372582789
3,0.5,3,0,0,0.1714984535842,0.251070101821674,0.90158292175333,1,0.0984170782466703,2.02899844274934,0.04841707824667
25,0.5,3,0,0,0.183601428542316,0.255859722431633,0.90155571967787,1.00849208484928,0.0984442803221305,2.04110141728146,0.04844428032213
4,0.3,3,0,0,0.173099521743026,0.254075780453742,0.901439291440999,1,0.098560708559001,2.77359951097556,0.048560708559001
18,0.05,3,0,0,0.185913284210983,0.270507328728722,0.901357457402289,1,0.0986425425977113,3.7151632747513,0.0486425425977109
17,0.05,3,0,0,0.185909036691862,0.270545721439957,0.901356656579152,1,0.0986433434208476,3.71515902727841,0.048643343420848
16,0.05,3,0,0,0.186161556893569,0.270953344053249,0.901346605551559,1,0.0986533944484409,3.71541154733961,0.048653394448441
15,0.05,3,0,0,0.186445606858561,0.271363157454433,0.90133821490566,1,0.0986617850943395,3.71569559718466,0.0486617850943399
14,0.05,3,0,0,0.186788244089281,0.271839866313362,0.901327909467677,1,0.0986720905323227,3.71603823421386,0.0486720905323229
13,0.05,3,0,0,0.187326979252029,0.272569291471158,0.901310008625763,1,0.0986899913742371,3.7165769689499,0.0486899913742369
12,0.05,3,0,0,0.189010937593753,0.274814865410973,0.901263137689048,1,0.0987368623109517,3.71826092641849,0.048736862310952
11,0.05,3,0,0,0.189494808109928,0.275452178226875,0.901175457795953,1,0.0988245422040473,3.7187447967679,0.048824542204047
5,0.2,3,0,0,0.175921331308025,0.258099090033118,0.900990325746376,1,0.0990096742536242,3.14792132040007,0.0490096742536239
10,0.05,3,0,0,0.189775469450261,0.275820372617405,0.900907389089386,1,0.0990926109106145,3.71902545801239,0.049092610910614
24,0.45,3,0,0,0.172743094772979,0.248179583823251,0.900852038706486,1,0.0991479612935141,2.2159930834016,0.049147961293514
23,0.45,3,0,0,0.173023333024655,0.251827960820465,0.900831573389803,1,0.0991684266101973,2.21627332165847,0.0491684266101969
25,0.45,3,0,0,0.180638805362154,0.254647742660873,0.90081584543713,1.00533384599972,0.0991841545628701,2.22388879371664,0.04918415456287
3,0.45,3,0,0,0.174134783023224,0.254870430596432,0.900815116941202,1,0.0991848830587985,2.21738477162234,0.049184883058798
7,0.1,3,0,0,0.181377983730804,0.265227606677261,0.900297836850277,1,0.0997021631497227,3.5248779733818,0.049702163149723
4,0.25,3,0,0,0.178107566995605,0.260798296046103,0.900182556932679,1,0.0998174430673209,2.9643575552609,0.0498174430673209
32,0.1,3,0,0,0.170451556965032,0.250373464210867,0.900093004557132,1,0.099906995442868,3.51395154916645,0.0499069954428679
24,0.4,3,0,0,0.173356418857725,0.250473199846063,0.900092734784654,1,0.0999072652153462,2.4023564069707,0.0499072652153459
31,0.1,3,0,0,0.170625764988174,0.250673273641575,0.900085924623346,1,0.0999140753766542,3.51412575715652,0.0499140753766539
33,0.1,3,0,0,0.170733218730572,0.250653906067511,0.900085668978963,1,0.0999143310210374,3.51423321063388,0.0499143310210369
25,0.4,3,0,0,0.178856477625844,0.254650781977809,0.900069357147144,1.00215082691674,0.0999306428528557,2.4078564655404,0.049930642852856
23,0.4,3,0,0,0.175228490880572,0.255396171328803,0.900065117955893,1,0.0999348820441073,2.4042284789427,0.049934882044107
3,0.4,3,0,0,0.177037288684169,0.258942686378262,0.900045938142302,1,0.0999540618576981,2.40603727668685,0.0499540618576979
30,0.1,3,0,0,0.172102066964919,0.252803767203902,0.900038219978308,1,0.0999617800216922,3.51560205855956,0.0499617800216919
29,0.1,3,0,0,0.173464979301556,0.254658035969495,0.900003247482497,1,0.0999967525175034,3.51696497084049,0.0499967525175029
28,0.1,3,0,0,0.176296484681406,0.258468854705055,0.89992109018225,1,0.10007890981775,3.51979647553246,0.05007890981775
27,0.1,3,0,0,0.180410081586642,0.263960757211015,0.899802266232896,1,0.100197733767104,3.52391007109456,0.0501977337671039
26,0.1,3,0,0,0.181588610335329,0.265518527470288,0.899772884424963,1,0.100227115575037,3.52508859949505,0.050227115575037
6,0.1,3,0,0,0.182500162651623,0.266717919185421,0.899750269647954,1,0.100249730352046,3.52600015153589,0.0502497303520459
9,0.05,3,0,0,0.191490158093647,0.278067320154224,0.899465520810401,1,0.100534479189599,3.72074014585479,0.050534479189599
24,0.35,3,0,0,0.174822382039011,0.253643524495467,0.899328707524081,1,0.100671292475919,2.58957236959115,0.0506712924759189
25,0.35,3,0,0,0.178277018100337,0.255892546490915,0.899316121234194,1,0.100683878765806,2.59302700551984,0.0506838787658059
23,0.35,3,0,0,0.17790056890136,0.259442181401727,0.899296176349656,1,0.100703823650344,2.59265055635524,0.050703823650344
3,0.35,3,0,0,0.180207109058463,0.263288053115347,0.899275378629933,1,0.100724621370067,2.5949570964328,0.0507246213700669
5,0.15,3,0,0,0.183438357407448,0.267900125742859,0.89921476780879,1,0.10078523219121,3.34118834503518,0.05078523219121
4,0.2,3,0,0,0.183566603855475,0.267985749503756,0.898922086356021,1,0.101077913643979,3.15556659106458,0.051077913643979
24,0.3,3,0,0,0.177152670268604,0.257702812240126,0.898559887813366,1,0.101440112186634,2.77765265721067,0.0514401121866339
25,0.3,3,0,0,0.178923808498619,0.258397607032145,0.898555999252445,1,0.101444000747555,2.77942379536483,0.051444000747555
23,0.3,3,0,0,0.181043058198746,0.26396962367905,0.89852472820516,1,0.10147527179484,2.78154304500523,0.0514752717948399
18,0.75,3,0,0,0.366501479227645,0.397004314528045,0.934936152679982,1.10149086407499,0.101490864074993,1.29525147922341,0.05149086407499
3,0.3,3,0,0,0.183645391197995,0.267907723816583,0.898503431623041,1,0.101496568376959,2.7841453779098,0.0514965683769589
17,0.8,3,0,0,0.378032948419238,0.405156065561693,0.93735963298127,1.10150627915997,0.101506279159966,1.1210329484147,0.0515062791599699
8,0.05,3,0,0,0.193357595632754,0.280500834694463,0.898052999256588,1,0.101947000743412,3.7226075825375,0.051947000743412
25,0.25,3,0,0,0.180821080776284,0.262191444090114,0.897788847630731,1,0.102211152369269,2.96707106702684,0.052211152369269
24,0.25,3,0,0,0.180359264012419,0.26266363186349,0.897786204763539,1,0.102213795236461,2.96660925029092,0.052213795236461
23,0.25,3,0,0,0.184659496488656,0.268982180039569,0.897750752875564,1,0.102249247124436,2.97090948260547,0.0522492471244359
3,0.25,3,0,0,0.187353290806006,0.272802900649567,0.897730090285598,1,0.102269909714402,2.97360327681995,0.0522699097144019
4,0.15,3,0,0,0.189479873879537,0.275641565530004,0.897657849128879,1,0.102342150871121,3.34722985993551,0.0523421508711209
5,0.1,3,0,0,0.191615548718542,0.278388018808789,0.897431625295559,1,0.102568374704441,3.53511553468223,0.052568374704441
7,0.05,3,0,0,0.195022448465645,0.282640718063188,0.897085431139093,1,0.102914568860907,3.72427243483135,0.052914568860907
25,0.2,3,0,0,0.183993961190159,0.267300495802037,0.897014517402104,1,0.102985482597896,3.15599394675634,0.0529854825978959
32,0.05,3,0,0,0.188301022627518,0.273821033064216,0.897010312029812,1,0.102989687970188,3.71755101153781,0.052989687970188
33,0.05,3,0,0,0.188338554994436,0.273847768303498,0.897009614841251,1,0.102990385158749,3.71758854382032,0.052990385158749
24,0.2,3,0,0,0.184454448788043,0.268538877908103,0.897007585643252,1,0.102992414356748,3.15645443434401,0.052992414356748
31,0.05,3,0,0,0.1884870156102,0.274080876187403,0.89700418565519,1,0.10299581434481,3.71773700438098,0.0529958143448099
23,0.2,3,0,0,0.188753468970504,0.274483582544119,0.896974229427697,1,0.103025770572303,3.1607534543529,0.053025770572303
30,0.05,3,0,0,0.189542962994291,0.275500717101912,0.896972419642733,1,0.103027580357267,3.7187929510182,0.053027580357267
3,0.2,3,0,0,0.1913319723292,0.277974795039875,0.896955347725989,1,0.103044652274011,3.16333195760772,0.053044652274011
29,0.05,3,0,0,0.19038870974806,0.276610540633267,0.896951461419771,1,0.103048538580229,3.71963869766773,0.053048538580229
28,0.05,3,0,0,0.192070226766781,0.278812186792592,0.896903999421917,1,0.103096000578083,3.72132021405397,0.0530960005780829
27,0.05,3,0,0,0.194459153936455,0.28192341163668,0.896836690795923,1,0.103163309204077,3.72370914019598,0.053163309204077
26,0.05,3,0,0,0.195132208585922,0.282793071992239,0.896820287287752,1,0.103179712712248,3.72438219460681,0.053179712712248
6,0.05,3,0,0,0.19564723900323,0.283456775022041,0.896807771827973,1,0.103192228172027,3.72489722484071,0.053192228172027
4,0.1,3,0,0,0.195850659616123,0.28376921319087,0.896389814254215,1,0.103610185745785,3.53935064441278,0.0536101857457849
25,0.15,3,0,0,0.188468517348618,0.273752209263282,0.896232853914694,1,0.103767146085306,3.34621850215333,0.053767146085306
24,0.15,3,0,0,0.189450826193777,0.27534178266312,0.896223955810877,1,0.103776044189123,3.34720081096132,0.053776044189123
23,0.15,3,0,0,0.193328609227944,0.280477614402067,0.896195136636475,1,0.103804863363525,3.35107859382684,0.053804863363525
3,0.15,3,0,0,0.195582609051141,0.283424627771766,0.896179196996373,1,0.103820803003627,3.35333259355489,0.0538208030036269
2,0.8,3,0,0,0.200822813557915,0.28905012307322,0.895775563411028,1,0.104224436588972,0.943822797489985,0.0542244365889719
